,Date,Low,High,Close,Open
610,2007-01-23,477.29,484.75,479.05,480.79
609,2007-01-22,478.5,492.65,480.84,492.5
608,2007-01-19,486.74,490.76,489.75,487.98
607,2007-01-18,487.43,496.48,487.83,494.52
606,2007-01-17,494.38,507.77,497.28,503.395
605,2007-01-16,503.3,513.0,504.28,507.55
604,2007-01-12,500.0,505.0,505.0,501.99
603,2007-01-11,496.18,501.75,499.72,497.2
602,2007-01-10,482.04,493.55,489.46,484.43
601,2007-01-09,481.2,488.25,485.5,485.45
600,2007-01-08,482.2,489.87,483.58,487.69
599,2007-01-05,478.11,487.5,487.19,482.5
598,2007-01-04,468.35,483.95,483.26,469.0
597,2007-01-03,461.11,476.66,467.59,466.0
596,2006-12-29,459.86,464.47,460.48,462.1
595,2006-12-28,462.25,468.58,462.56,467.12
594,2006-12-27,459.1,468.08,468.03,460.0
593,2006-12-26,454.59,459.47,457.53,456.52
592,2006-12-22,452.73,458.64,455.58,457.5
591,2006-12-21,452.3405,465.25,456.2,464.185
590,2006-12-20,462.33,471.5,462.9,470.0
589,2006-12-19,458.5,469.31,468.63,461.72
588,2006-12-18,460.72,482.74,462.8,482.505
587,2006-12-15,479.84,484.11,480.3,482.635
586,2006-12-14,477.26,483.75,482.12,480.25
585,2006-12-13,477.02,485.5,478.99,484.69
584,2006-12-12,480.28,486.36,481.78,483.85
583,2006-12-11,483.8,488.9,483.93,484.92
582,2006-12-08,480.0,488.6,484.11,481.94
581,2006-12-07,482.42,491.8,482.64,490.23
580,2006-12-06,484.52,492.4,488.71,486.96
579,2006-12-05,484.89,489.44,487.0,487.4
578,2006-12-04,479.35,487.43,484.85,483.0
577,2006-12-01,478.5,488.39,480.8,485.98
576,2006-11-30,481.55,490.4,484.81,484.19
575,2006-11-29,482.25,494.74,484.65,494.24
574,2006-11-28,477.03,489.86,489.5,481.13
573,2006-11-27,484.75,501.78,484.75,501.37
572,2006-11-24,504.0,507.5,505.0,504.5
571,2006-11-22,505.78,513.0,508.01,510.97
570,2006-11-21,495.83,510.0,509.65,496.54
569,2006-11-20,492.65,498.4,495.05,498.4
568,2006-11-17,493.0,499.66,498.79,493.25
567,2006-11-16,492.56,497.68,495.9,495.0
566,2006-11-15,491.93,499.85,491.93,493.43
565,2006-11-14,480.5,489.95,489.3,480.7
564,2006-11-13,474.14,481.17,481.03,474.9
563,2006-11-10,470.29,474.72,473.55,473.78
562,2006-11-09,471.86,479.49,472.63,476.5
561,2006-11-08,468.6,481.74,475.0,470.35
560,2006-11-07,471.77,479.02,472.57,476.955
559,2006-11-06,472.33,479.66,476.95,473.77
558,2006-11-03,465.0615,473.75,471.798,472.23
557,2006-11-02,466.38,473.73,469.91,467.5
556,2006-11-01,465.26,479.13,467.5,478.755
555,2006-10-31,473.84,482.16,476.39,478.06
554,2006-10-30,470.01,480.46,476.57,474.82
553,2006-10-27,472.49,485.24,475.2,483.901
552,2006-10-26,484.2,491.96,485.1,487.68
551,2006-10-25,475.11,488.5,486.601,477.49
550,2006-10-24,471.41,477.86,473.31,476.28
549,2006-10-23,460.37,484.64,480.78,462.28
548,2006-10-20,453.59,460.1,459.67,458.99
547,2006-10-19,419.57,454.91,426.06,420.23
546,2006-10-18,417.5,424.75,419.31,422.995
545,2006-10-17,416.702,423.75,420.64,420.3
544,2006-10-16,421.34,429.2,421.75,427.7
543,2006-10-13,425.56,429.5,427.3,427.76
542,2006-10-12,424.0,429.68,427.44,428.56
541,2006-10-11,423.76,429.91,426.5,425.02
540,2006-10-10,422.39,437.85,426.65,431.56
539,2006-10-09,423.42,431.95,429.0,424.8
538,2006-10-06,409.7501,421.91,420.5,410.22
537,2006-10-05,410.86,418.24,411.81,414.7
536,2006-10-04,403.05,415.77,415.7,404.97
535,2006-10-03,398.19,406.46,404.04,401.29
534,2006-10-02,400.8,406.0,401.44,401.9
533,2006-09-29,401.41,405.62,401.9,405.125
532,2006-09-28,400.54,406.98,403.58,404.08
531,2006-09-27,402.37,411.22,402.92,406.3
530,2006-09-26,401.77,407.68,406.87,405.5
529,2006-09-25,402.5,409.45,403.98,405.58
528,2006-09-22,401.36,407.45,403.78,404.98
527,2006-09-21,399.86,408.45,406.85,400.3
526,2006-09-20,394.62,407.39,397.0,407.1
525,2006-09-19,392.74,415.49,403.81,415.46
524,2006-09-18,409.47,418.69,414.69,410.0
523,2006-09-15,406.74,410.05,409.88,407.48
522,2006-09-14,401.93,406.28,403.98,404.3
521,2006-09-13,395.1,406.76,406.57,395.15
520,2006-09-12,384.88,392.73,391.9,385.0
519,2006-09-11,377.77,384.69,384.09,378.26
518,2006-09-08,376.72,380.79,377.85,376.72
517,2006-09-07,377.4,381.75,378.49,379.39
516,2006-09-06,379.66,383.19,380.14,382.1
515,2006-09-05,377.44,385.4,384.36,379.87
514,2006-09-01,377.19,381.28,378.6,380.995
513,2006-08-31,378.2,382.15,378.53,381.4941
512,2006-08-30,378.51,384.65,380.75,379.21
511,2006-08-29,377.2,382.32,378.95,380.78
510,2006-08-28,375.0,380.95,380.95,375.61
509,2006-08-25,372.5,375.32,373.26,373.08
508,2006-08-24,372.26,376.4,373.73,374.44
507,2006-08-23,372.66,378.27,373.43,377.64
506,2006-08-22,374.84,379.26,378.29,377.7341
505,2006-08-21,375.22,379.0,377.3,378.1
504,2006-08-18,380.75,387.09,383.36,386.31
503,2006-08-17,383.92,390.0,385.8,386.39
502,2006-08-16,382.12,388.45,387.72,383.48
501,2006-08-15,372.6,381.6699,380.97,374.11
500,2006-08-14,368.67,375.13,369.43,371.5
499,2006-08-11,368.0,375.28,368.5,373.88
498,2006-08-10,372.46,377.67,374.2,373.88
497,2006-08-09,376.36,384.68,376.94,382.8
496,2006-08-08,379.09,384.5,381.0,382.82
495,2006-08-07,371.15,379.73,377.95,371.5
494,2006-08-04,371.75,380.68,373.85,379.56
493,2006-08-03,363.36,377.91,375.39,364.98
492,2006-08-02,365.2,377.17,367.23,375.6
491,2006-08-01,375.51,385.77,375.51,385.11
490,2006-07-31,383.31,389.17,386.6,388.0
489,2006-07-28,381.73,389.56,388.12,382.0
488,2006-07-27,377.95,387.49,382.4,387.37
487,2006-07-26,383.0,391.91,385.5,388.2
486,2006-07-25,383.8,391.31,389.36,385.02
485,2006-07-24,381.21,393.89,390.9,392.82
484,2006-07-21,377.69,391.75,390.108,386.14
483,2006-07-20,385.66,404.44,387.12,404.28
482,2006-07-19,394.66,401.14,399.0,395.01
481,2006-07-18,397.74,410.57,403.05,409.75
480,2006-07-17,403.72,411.0,407.89,404.625
479,2006-07-14,398.61,411.49,403.5,410.33
478,2006-07-13,406.83,418.34,408.83,414.0
477,2006-07-12,416.73,422.74,417.25,422.09
476,2006-07-11,413.03,425.05,424.56,418.505
475,2006-07-10,416.38,425.23,418.2,423.44
474,2006-07-07,415.88,427.89,420.45,426.05
473,2006-07-06,421.98,425.38,423.19,423.375
472,2006-07-05,415.64,422.8,421.46,421.52
471,2006-07-03,419.45,423.77,423.2,420.04
470,2006-06-30,412.33,419.33,419.33,415.6
469,2006-06-29,405.82,418.2,417.81,407.99
468,2006-06-28,401.13,406.48,406.11,404.01
467,2006-06-27,401.01,408.0,402.32,405.71
466,2006-06-26,403.25,408.3,404.22,406.75
465,2006-06-23,400.74,409.75,404.86,402.76
464,2006-06-22,388.0,406.0,399.95,401.58
463,2006-06-21,389.75,404.0,402.13,391.06
462,2006-06-20,386.51,391.87,387.17,388.03
461,2006-06-19,386.98,394.8,388.14,390.85
460,2006-06-16,388.0,390.93,390.7,389.1
459,2006-06-15,383.0,392.25,391.0,386.62
458,2006-06-14,378.52,391.1,384.39,389.83
457,2006-06-13,378.12,387.0,386.525,380.9
456,2006-06-12,381.0,390.49,381.54,386.85
455,2006-06-09,387.25,395.43,388.2904,392.19
454,2006-06-08,378.59,394.27,393.3,387.75
453,2006-06-07,386.5,394.86,386.51,393.24
452,2006-06-06,376.3,390.0,389.99,376.585
451,2006-06-05,374.15,381.45,374.44,376.18
450,2006-06-02,377.45,387.08,379.44,386.84
449,2006-06-01,371.6,382.99,382.62,373.54
448,2006-05-31,366.78,378.25,371.82,373.8022
447,2006-05-30,371.45,381.0,371.94,378.28
446,2006-05-26,380.03,385.88,381.35,384.55
445,2006-05-25,372.31,383.0,382.99,379.08
444,2006-05-24,371.61,383.44,381.25,377.35
443,2006-05-23,373.56,383.88,375.58,374.21
442,2006-05-22,365.25,373.03,370.95,367.85
441,2006-05-19,360.57,374.5,370.02,373.28
440,2006-05-18,370.71,381.81,370.99,378.78
439,2006-05-17,370.22,379.84,374.5,370.61
438,2006-05-16,369.89,376.86,371.3,375.99
437,2006-05-15,368.25,380.15,376.2,375.93
436,2006-05-12,373.55,384.87,374.13,383.5
435,2006-05-11,384.98,404.71,387.0,403.42
434,2006-05-10,401.86,411.71,402.98,408.31
433,2006-05-09,393.75,409.0,408.8,395.7
432,2006-05-08,390.05,397.12,394.78,395.11
431,2006-05-05,391.78,400.68,394.3,397.6
430,2006-05-04,392.21,398.87,394.75,395.03
429,2006-05-03,390.88,401.5,394.17,396.55
428,2006-05-02,388.4,402.49,394.8,401.0
427,2006-05-01,398.55,419.44,398.9,417.85
426,2006-04-28,416.3,425.73,417.94,417.73
425,2006-04-27,419.39,426.91,420.03,422.77
424,2006-04-26,423.53,430.04,425.97,428.7
423,2006-04-25,426.0,441.04,427.16,439.43
422,2006-04-24,436.52,444.7,440.5,439.34
421,2006-04-21,436.17,450.72,437.1,450.0
420,2006-04-20,408.2,436.99,415.0,411.9
419,2006-04-19,406.73,413.64,410.5,412.37
418,2006-04-18,401.5,409.83,404.24,407.54
417,2006-04-17,400.84,412.5,406.82,403.78
416,2006-04-13,400.5,409.76,402.16,408.81
415,2006-04-12,405.19,411.33,408.95,409.15
414,2006-04-11,406.22,419.1,409.66,416.38
413,2006-04-10,405.25,417.17,416.38,407.61
412,2006-04-07,404.02,412.85,406.16,412.56
411,2006-04-06,405.43,413.89,411.18,407.0
410,2006-04-05,402.82,414.57,407.99,407.7
409,2006-04-04,388.14,404.9,404.34,390.0
408,2006-04-03,387.93,392.47,389.7,389.75
407,2006-03-31,384.03,391.87,390.0,388.75
406,2006-03-30,383.61,393.5,388.44,389.22
405,2006-03-29,379.51,399.0,394.98,380.0
404,2006-03-28,371.17,377.86,377.2,372.0
403,2006-03-27,365.0,371.71,369.69,367.25
402,2006-03-24,362.51,370.09,365.8,368.52
401,2006-03-23,340.2,345.75,341.89,342.27
400,2006-03-22,337.5,344.1,340.22,339.91
399,2006-03-21,339.08,351.66,339.92,349.97
398,2006-03-20,341.54,350.09,348.19,342.01
397,2006-03-17,334.93,341.78,339.79,338.94
396,2006-03-16,337.9,348.75,338.77,348.7
395,2006-03-15,340.53,352.3,344.5,350.87
394,2006-03-14,332.62,352.37,351.16,336.59
393,2006-03-13,335.45,346.1,337.06,339.72
392,2006-03-10,331.55,344.5,337.5,343.5
391,2006-03-09,341.5,358.53,343.0,355.47
390,2006-03-08,350.5411,360.03,353.88,353.78
389,2006-03-07,358.15,368.45,364.45,364.42
388,2006-03-06,367.14,383.4,368.1,380.66
387,2006-03-03,375.76,387.24,378.18,384.3
386,2006-03-02,362.2,381.1,376.45,364.42
385,2006-03-01,361.3,369.45,364.8,369.0
384,2006-02-28,338.51,397.54,362.62,392.65
383,2006-02-27,380.28,391.7,390.375,381.2
382,2006-02-24,373.49,380.07,377.4,377.3
381,2006-02-23,365.39,381.24,378.07,365.41
380,2006-02-22,363.86,368.95,365.49,367.15
379,2006-02-21,365.11,373.54,366.59,366.32
378,2006-02-17,363.62,372.14,368.75,369.99
377,2006-02-16,344.49,367.0,366.46,345.86
376,2006-02-15,337.83,346.0,342.38,341.4
375,2006-02-14,342.4,351.69,343.32,345.3
374,2006-02-13,341.89,350.6,345.7,344.3
373,2006-02-10,353.14,364.5,362.61,362.0
372,2006-02-09,356.11,374.4,358.77,371.45
371,2006-02-08,354.67,370.69,369.08,368.24
370,2006-02-07,363.345,383.7,367.92,383.14
369,2006-02-06,379.56,389.9,385.1,385.25
368,2006-02-03,372.57,393.9,381.555,393.79
367,2006-02-02,395.98,406.5,396.04,403.93
366,2006-02-01,387.52,402.0,401.78,389.86
365,2006-01-31,423.973,439.6,432.6601,430.66
364,2006-01-30,425.0,433.28,426.82,429.39
363,2006-01-27,428.98,438.22,433.49,435.22
362,2006-01-26,423.56,439.99,434.265,439.54
361,2006-01-25,429.22,454.23,433.0,451.26
360,2006-01-24,434.48,444.95,443.03,436.03
359,2006-01-23,405.73,428.39,427.5,407.38
358,2006-01-20,394.74,440.03,399.4601,437.5
357,2006-01-19,433.0,453.49,436.445,451.17
356,2006-01-18,443.25,457.36,444.9099,447.3
355,2006-01-17,462.53,469.9,467.11,464.21
354,2006-01-13,461.61,466.89,466.25,464.31
353,2006-01-12,461.5,474.99,463.63,473.72
352,2006-01-11,469.18,475.11,471.63,471.27
351,2006-01-10,462.04,470.25,469.76,464.42
350,2006-01-09,460.94,473.4,466.9001,466.15
349,2006-01-06,453.24,470.5,465.66,456.87
348,2006-01-05,441.5,451.55,451.24,446.0
347,2006-01-04,439.75,448.96,445.24,443.9
346,2006-01-03,418.22,435.67,435.23,422.52
345,2005-12-30,413.74,418.21,414.86,417.27
344,2005-12-29,419.17,428.73,420.15,427.98
343,2005-12-28,421.26,427.78,426.69,424.12
342,2005-12-27,422.76,431.86,424.64,431.86
341,2005-12-23,428.78,432.5,430.93,432.15
340,2005-12-22,425.93,432.86,432.04,431.765
339,2005-12-21,420.71,436.86,426.33,433.55
338,2005-12-20,424.67,432.2,429.74,427.86
337,2005-12-19,420.11,446.21,424.6,432.2
336,2005-12-16,422.75,432.5,430.15,425.34
335,2005-12-15,416.5,423.14,422.53,419.11
334,2005-12-14,415.49,419.73,418.96,417.04
333,2005-12-13,411.64,418.0,417.49,413.0
332,2005-12-12,409.95,415.21,412.612,414.63
331,2005-12-09,408.56,415.78,409.2,415.0
330,2005-12-08,402.64,410.65,410.65,405.3
329,2005-12-07,399.01,406.7,404.22,406.16
328,2005-12-06,401.7,416.41,404.54,408.7
327,2005-12-05,404.28,417.5,405.85,417.0
326,2005-12-02,413.86,419.53,417.7,416.94
325,2005-12-01,408.29,415.44,414.0901,409.2
324,2005-11-30,395.56,408.45,404.9125,404.48
323,2005-11-29,402.14,426.4,403.54,424.14
322,2005-11-28,422.44,431.24,423.48,429.82
321,2005-11-25,425.3,428.75,428.62,425.78
320,2005-11-23,415.78,424.72,422.86,417.04
319,2005-11-22,406.23,417.31,416.47,408.65
318,2005-11-21,393.49,409.98,409.36,399.17
317,2005-11-18,399.85,404.5,400.21,403.62
316,2005-11-17,399.53,403.81,403.45,401.8
315,2005-11-16,394.11,398.85,398.15,396.2
314,2005-11-15,390.95,397.0,392.8,394.38
313,2005-11-14,391.53,398.22,396.97,392.12
312,2005-11-11,388.85,396.9,390.4,395.12
311,2005-11-10,377.43,391.35,391.1,378.36
310,2005-11-09,378.03,388.29,379.15,386.67
309,2005-11-08,388.58,395.59,389.9,394.25
308,2005-11-07,392.15,397.47,395.03,395.1
307,2005-11-04,385.45,391.79,390.43,389.72
306,2005-11-03,381.38,386.58,385.95,382.41
305,2005-11-02,377.17,385.0,379.68,381.7
304,2005-11-01,369.01,383.9,379.38,371.86
303,2005-10-31,359.51,374.75,372.14,360.24
302,2005-10-28,355.02,358.95,358.17,355.27
301,2005-10-27,351.68,357.09,353.06,356.6
300,2005-10-26,346.19,356.0,355.44,346.28
299,2005-10-25,342.86,347.4,346.91,345.78
298,2005-10-24,342.19,349.3,348.65,343.37
297,2005-10-21,333.0,346.43,339.9,345.8
296,2005-10-20,301.21,311.13,303.2,309.99
295,2005-10-19,303.96,309.87,308.7,304.0
294,2005-10-18,302.74,307.96,303.28,304.96
293,2005-10-17,294.56,305.2,305.0,297.5
292,2005-10-14,292.54,300.23,296.14,299.26
291,2005-10-13,290.685,302.0,297.44,302.0
290,2005-10-12,299.0,307.19,300.97,305.2
289,2005-10-11,304.86,312.65,306.1,311.16
288,2005-10-10,309.15,314.82,310.65,313.31
287,2005-10-07,310.54,316.67,312.99,314.79
286,2005-10-06,310.09,314.48,312.75,313.98
285,2005-10-05,308.0,314.9,310.71,312.69
284,2005-10-04,310.74,321.28,311.0,319.58
283,2005-10-03,312.79,320.11,318.68,313.63
282,2005-09-30,312.29,317.5,316.46,314.22
281,2005-09-29,306.08,310.72,309.62,306.68
280,2005-09-28,305.6,315.1,306.0,314.22
279,2005-09-27,313.38,318.41,313.94,314.95
278,2005-09-26,312.56,320.95,314.28,319.5
277,2005-09-23,312.59,317.21,315.36,313.0
276,2005-09-22,310.17,319.22,311.37,311.49
275,2005-09-21,305.96,313.76,311.9,308.41
274,2005-09-20,305.23,311.3,307.91,306.15
273,2005-09-19,300.71,306.0,303.79,301.0
272,2005-09-16,299.87,304.5,300.2,304.02
271,2005-09-15,297.91,306.75,302.62,299.8
270,2005-09-14,300.3,313.28,303.0,308.73
269,2005-09-13,306.17,315.53,311.68,308.74
268,2005-09-12,301.0,311.42,309.74,301.75
267,2005-09-09,296.56,299.1,299.09,297.28
266,2005-09-08,293.36,299.28,295.39,294.83
265,2005-09-07,285.28,295.5,294.87,285.89
264,2005-09-06,286.8,289.39,287.11,289.0
263,2005-09-02,286.44,289.99,288.45,286.51
262,2005-09-01,285.0,287.5,286.25,285.91
261,2005-08-31,284.36,288.5,286.0,288.23
260,2005-08-30,285.88,289.51,287.27,287.22
259,2005-08-29,282.24,289.12,288.45,282.24
258,2005-08-26,282.66,285.02,283.58,283.48
257,2005-08-25,279.97,284.0,282.59,282.55
256,2005-08-24,276.45,284.75,282.57,277.57
255,2005-08-23,274.12,279.74,279.58,276.16
254,2005-08-22,273.35,281.47,274.01,281.24
253,2005-08-19,279.62,281.45,280.0,280.99
252,2005-08-18,275.0,280.5,279.99,275.91
251,2005-08-17,284.0,286.57,285.1,285.51
250,2005-08-16,283.34,287.79,285.65,284.88
249,2005-08-15,283.77,292.77,284.0,289.98
248,2005-08-12,281.64,290.2,289.721,283.36
247,2005-08-11,280.62,286.58,284.05,285.89
246,2005-08-10,284.88,292.33,285.68,291.3
245,2005-08-09,288.51,292.68,291.57,291.96
244,2005-08-08,290.49,295.65,291.25,293.6
243,2005-08-05,291.31,298.51,292.35,297.5
242,2005-08-04,295.25,299.0,297.73,295.55
241,2005-08-03,295.6,299.72,297.3,298.0
240,2005-08-02,291.12,299.52,299.19,291.6
239,2005-08-01,288.1,292.5,291.6099,288.48
238,2005-07-29,286.99,292.84,287.76,292.14
237,2005-07-28,293.28,297.41,293.5,297.2
236,2005-07-27,292.4,298.23,296.93,297.74
235,2005-07-26,292.09,298.0,296.09,295.01
234,2005-07-25,294.96,303.29,295.85,302.39
233,2005-07-22,296.33,309.25,302.4,306.37
232,2005-07-21,311.21,317.8,313.94,314.05
231,2005-07-20,301.8,312.6088,312.0,305.57
230,2005-07-19,301.8,310.35,309.9,302.26
229,2005-07-18,297.75,301.9,299.54,300.0
228,2005-07-15,299.78,303.4,301.19,301.24
227,2005-07-14,300.07,306.75,300.89,305.34
226,2005-07-13,292.1,299.24,298.86,292.51
225,2005-07-12,290.93,294.4,291.784,293.39
224,2005-07-11,291.02,296.6,293.35,296.4
223,2005-07-08,294.05,297.5,296.23,296.25
222,2005-07-07,288.51,295.8,295.54,289.39
221,2005-07-06,291.38,297.6,291.525,297.3
220,2005-07-05,290.23,295.98,295.71,292.0
219,2005-07-01,289.22,296.24,291.25,295.04
218,2005-06-30,291.04,298.93,294.15,294.34
217,2005-06-29,292.15,304.38,292.72,302.5
216,2005-06-28,302.0,309.25,302.0,306.28
215,2005-06-27,293.86,304.47,304.1,298.9
214,2005-06-24,289.58,298.0,297.25,290.9
213,2005-06-23,286.5,294.81,289.71,288.0
212,2005-06-22,288.67,292.32,289.3,289.67
211,2005-06-21,284.97,290.3,287.84,288.18
210,2005-06-20,271.73,287.672,286.7,276.08
209,2005-06-17,275.9,280.3,280.3,279.0
208,2005-06-16,273.07,278.3,277.44,274.26
207,2005-06-15,267.43,277.3,274.8,275.0
206,2005-06-14,277.75,281.24,278.35,278.59
205,2005-06-13,276.52,284.19,282.75,279.82
204,2005-06-10,280.02,287.28,282.5,286.99
203,2005-06-09,280.56,288.5,286.31,284.72
202,2005-06-08,278.0,293.19,279.56,292.85
201,2005-06-07,290.3,299.59,293.12,297.1
200,2005-06-06,281.83,293.75,290.94,282.39
199,2005-06-03,277.41,289.3,280.26,286.79
198,2005-06-02,284.6,289.78,287.9,288.73
197,2005-06-01,282.02,292.89,288.0,283.2
196,2005-05-31,269.37,278.4,277.27,269.56
195,2005-05-27,259.25,266.05,266.0,260.48
194,2005-05-26,258.3,263.76,259.2,260.96
193,2005-05-25,250.63,260.98,260.81,252.73
192,2005-05-24,253.5,265.44,256.0,256.96
191,2005-05-23,242.71,258.1,255.45,243.16
190,2005-05-20,239.65,241.67,241.61,241.21
189,2005-05-19,238.27,241.17,239.18,240.48
188,2005-05-18,233.52,239.97,239.16,233.61
187,2005-05-17,230.2,233.45,233.13,230.56
186,2005-05-16,228.57,231.62,231.05,229.68
185,2005-05-13,227.32,231.09,229.24,229.18
184,2005-05-12,228.2,232.23,228.72,230.81
183,2005-05-11,227.93,231.98,231.29,228.9
182,2005-05-10,224.72,227.8,227.8,225.47
181,2005-05-09,225.43,228.5,226.02,228.0
180,2005-05-06,226.47,229.25,228.02,228.4
179,2005-05-05,225.88,228.62,226.98,228.62
178,2005-05-04,226.999,229.88,228.5,227.18
177,2005-05-03,221.32,228.15,226.19,221.54
176,2005-05-02,220.21,223.7,222.29,222.05
175,2005-04-29,217.82,222.25,220.0,221.91
174,2005-04-28,217.71,222.08,219.45,219.5
173,2005-04-27,216.74,220.85,219.78,217.99
172,2005-04-26,218.29,222.0,218.75,220.22
171,2005-04-25,217.52,224.74,223.53,217.82
170,2005-04-22,214.26,224.0,215.81,222.905
169,2005-04-21,199.32,205.0,204.75,200.42
168,2005-04-20,195.91,200.5,198.1,198.58
167,2005-04-19,188.03,192.0,191.4,189.33
166,2005-04-18,183.49,187.88,186.97,184.58
165,2005-04-15,184.66,190.34,185.0,190.1
164,2005-04-14,190.1,194.36,191.45,193.27
163,2005-04-13,189.73,194.32,192.93,193.47
162,2005-04-12,189.41,194.42,193.955,193.0
161,2005-04-11,192.32,194.8,193.23,193.09
160,2005-04-08,191.45,195.1,192.05,193.69
159,2005-04-07,188.64,194.62,193.76,188.78
158,2005-04-06,187.58,189.65,189.22,189.24
157,2005-04-05,187.57,190.26,188.57,187.73
156,2005-04-04,179.84,185.32,185.29,179.95
155,2005-04-01,179.99,182.95,180.04,181.76
154,2005-03-31,177.64,181.39,180.51,177.95
153,2005-03-30,179.6,181.45,180.45,180.64
152,2005-03-29,178.07,183.28,179.57,181.05
151,2005-03-28,180.95,184.8,181.42,181.68
150,2005-03-24,179.2,180.86,179.25,180.228
149,2005-03-23,177.97,180.24,178.98,177.97
148,2005-03-22,177.85,181.94,178.6,181.18
147,2005-03-21,177.25,182.17,180.88,179.27
146,2005-03-18,178.31,180.4,180.04,178.81
145,2005-03-17,175.8,179.64,179.29,177.13
144,2005-03-16,175.01,178.61,175.6,176.7
143,2005-03-15,174.21,180.0,178.61,175.25
142,2005-03-14,172.57,178.4,174.99,178.33
141,2005-03-11,177.15,180.95,177.8,180.44
140,2005-03-10,177.4,181.2,179.98,181.01
139,2005-03-09,180.16,184.65,181.35,184.21
138,2005-03-08,184.97,189.85,185.2,189.1
137,2005-03-07,187.03,189.6,188.81,187.78
136,2005-03-04,185.07,187.25,185.9,186.7
135,2005-03-03,184.31,187.75,187.005,186.13
134,2005-03-02,184.36,187.67,185.18,185.95
133,2005-03-01,185.39,189.75,186.06,189.29
132,2005-02-28,185.85,189.87,187.99,186.0
131,2005-02-25,185.51,189.92,185.87,189.15
130,2005-02-24,182.23,189.85,188.89,183.37
129,2005-02-23,188.66,194.48,193.95,193.3
128,2005-02-22,190.39,198.9,191.37,196.5
127,2005-02-18,196.66,198.84,197.95,198.51
126,2005-02-17,196.81,199.75,197.9,197.83
125,2005-02-16,194.3,199.33,198.41,194.7
124,2005-02-15,193.08,199.84,195.23,193.605
123,2005-02-14,181.0,193.08,192.99,186.08
122,2005-02-11,186.07,192.32,187.4,186.66
121,2005-02-10,185.25,192.21,187.98,191.97
120,2005-02-09,189.46,201.6,191.58,200.76
119,2005-02-08,194.53,200.02,198.64,196.96
118,2005-02-07,195.51,206.4,196.03,205.26
117,2005-02-04,202.6,207.75,204.36,206.47
116,2005-02-03,205.81,213.37,210.86,205.99
115,2005-02-02,203.66,216.8,205.96,215.55
114,2005-02-01,190.63,203.75,191.9,194.38
113,2005-01-31,191.72,196.36,195.62,193.69
112,2005-01-28,186.34,194.7,190.34,190.13
111,2005-01-27,185.2,188.86,188.08,188.76
110,2005-01-26,179.15,189.41,189.24,179.27
109,2005-01-25,176.29,182.24,177.12,182.2
108,2005-01-24,180.32,189.33,180.72,188.69
107,2005-01-21,188.12,195.36,188.28,194.44
106,2005-01-20,192.0,196.25,193.92,192.58
105,2005-01-19,196.71,205.3,197.3,204.64
104,2005-01-18,198.66,205.02,203.9,200.89
103,2005-01-14,194.13,200.01,199.97,196.0
102,2005-01-13,194.05,197.39,195.33,195.38
101,2005-01-12,190.5,195.93,195.38,194.33
100,2005-01-11,193.18,197.71,193.54,195.62
